id,name,bounty,crew,fruit,status,job,emperor,fruit_image
140,Charlotte Mélisée,0,Big Mom's crew,Não tem,living,Officer,Sim,
141,Charlotte Dacquoise,0,Big Mom's crew,Não tem,living,Officer,Sim,
142,Charlotte Poire,0,Big Mom's crew,Não tem,living,Officer,Sim,
143,Charlotte Bavarois,0,Big Mom's crew,Não tem,living,Officer,Sim,
144,Charlotte Prim,0,Big Mom's crew,Não tem,living,Officer,Sim,
145,Charlotte Kanten,0,Big Mom's crew,Não tem,living,Officer,Sim,
146,Charlotte Kato,0,Big Mom's crew,Não tem,living,Officer,Sim,
147,Charlotte Montb,0,Big Mom's crew,Não tem,living,Officer,Sim,
148,Charlotte Chiboust,0,Big Mom's crew,Não tem,living,Officer,Sim,
149,Charlotte Mobile,0,Big Mom's crew,Não tem,living,Officer,Sim,
150,Charlotte Marble,0,Big Mom's crew,Não tem,living,Officer,Sim,
151,Charlotte Mucre,0,Big Mom's crew,Não tem,living,Officer,Sim,
152,Charlotte Mapple,0,Big Mom's crew,Não tem,living,Officer,Sim,
153,Charlotte Brownie,0,Big Mom's crew,Não tem,living,Officer,Sim,
154,Charlotte Joconde,0,Big Mom's crew,Não tem,living,Officer,Sim,
155,Charlotte Raisin,0,Big Mom's crew,Não tem,living,Officer,Sim,
156,Charlotte Panna,0,Big Mom's crew,Não tem,living,Officer,Sim,
157,Charlotte Mascarpone,0,Big Mom's crew,Não tem,living,Officer,Sim,
158,Charlotte Joscarpone,0,Big Mom's crew,Não tem,living,Officer,Sim,
159,Charlotte Yu Yuan,0,Big Mom's crew,Não tem,living,Officer,Sim,
160,Charlotte Newichi,0,Big Mom's crew,Não tem,living,Officer,Sim,
161,Charlotte Newji,0,Big Mom's crew,Não tem,living,Officer,Sim,
162,Charlotte Newsan,0,Big Mom's crew,Não tem,living,Officer,Sim,
163,Charlotte Newshi,0,Big Mom's crew,Gocha Gocha no Mi,living,Officer,Sim,https://images.api-onepiece.com/fruits/
164,Charlotte Newgo,0,Big Mom's crew,Não tem,living,Officer,Sim,
165,Charlotte Muscade,0,Big Mom's crew,Não tem,living,Officer,Sim,
166,Charlotte Muscadia,0,Big Mom's crew,Não tem,living,Officer,Sim,
167,Charlotte Muscadelle,0,Big Mom's crew,Não tem,living,Officer,Sim,
168,Charlotte Muscadine,0,Big Mom's crew,Não tem,living,Officer,Sim,
169,Charlotte Muscadette,0,Big Mom's crew,Não tem,living,Officer,Sim,
170,Charlotte Nougat,0,Big Mom's crew,Não tem,living,Officer,Sim,
171,Charlotte Anglais,0,Big Mom's crew,Não tem,living,Officer,Sim,
172,Charlotte Wafers,0,Big Mom's crew,Não tem,living,Officer,Sim,
173,Charlotte Wiro,0,Big Mom's crew,Não tem,living,Officer,Sim,
174,Charlotte De-Chat,0,Big Mom's crew,Não tem,living,Officer,Sim,
175,Charlotte Normande,0,Big Mom's crew,Não tem,living,Officer,Sim,
176,Charlotte Dolce,0,Big Mom's crew,Não tem,living,Officer,Sim,
177,Charlotte Dragée,0,Big Mom's crew,Não tem,living,Officer,Sim,
178,Charlotte Anana,0,Big Mom's crew,Não tem,living,Officer,Sim,
179,Pekoms,330000000,Big Mom's crew,Kame Kame no Mi,living,Fighter,Sim,https://images.api-onepiece.com/fruits/
180,Delœuf,429000000,Big Mom's crew,Tama Tama no Mi,living,Fighter,Sim,https://images.api-onepiece.com/fruits/
181,Boddin,155000000,Big Mom's crew,Não tem,living,Fighter,Sim,
182,Streusen,0,Big Mom's crew,Kuku Kuku no Mi,living,Cook,Sim,https://images.api-onepiece.com/fruits/
183,Prométhée,0,Big Mom's crew,Não tem,living,Homie,Sim,
184,Napoléon,0,Big Mom's crew,Não tem,living,Homie,Sim,
185,Héra,0,Big Mom's crew,Não tem,living,Homie,Sim,
186,Kingbaum,0,Big Mom's crew,Não tem,Morto,Homie,Sim,
187,Kaido,4611100000,The Hundred Beasts crew,"Uo Uo no Mi, Moderu Seiryū",living,Captain,Sim,https://images.api-onepiece.com/fruits/f640990d0f10e51a1bc097ffe6ab511c.jpg
188,King,1390000000,The Hundred Beasts crew,Ryū Ryū no Mi Kodai-shu Moderu Puteranodon,living,Superstar,Sim,https://images.api-onepiece.com/fruits/
189,Queen,1320000000,The Hundred Beasts crew,Ryū Ryū no Mi Moderu Burakiosaurusu,living,Superstar,Sim,https://images.api-onepiece.com/fruits/
190,Jack,1000000000,The Hundred Beasts crew,"Zō Zō no Mi, moderu Manmosu",living,Superstar,Sim,https://images.api-onepiece.com/fruits/
191,Page One,290000000,The Hundred Beasts crew,Ryū Ryū no Mi Moderu Supinosaurusu,living,Tobi Roppo,Sim,https://images.api-onepiece.com/fruits/
192,Ulti,400000000,The Hundred Beasts crew,Ryū Ryū no Mi Moderu Pakikefarosaurusu,living,Tobi Roppo,Sim,https://images.api-onepiece.com/fruits/
193,Who’s Who,546000000,The Hundred Beasts crew,"Tori Tori no Mi, Moderu Fenikkusu",living,Tobi Roppo,Sim,https://images.api-onepiece.com/fruits/
194,Black Maria,480000000,The Hundred Beasts crew,Kumo Kumo no Mi Moderu Rosamigare Guraubogerī,living,Tobi Roppo,Sim,https://images.api-onepiece.com/fruits/
195,Sasaki,472000000,The Hundred Beasts crew,Ryū Ryū no Mi Moderu Torikeratopusu,living,Tobi Roppo,Sim,https://images.api-onepiece.com/fruits/
196,Sheep’s Head,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
197,Basil Hawkins,320000000,The Hundred Beasts crew,Wara Wara no Mi,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
198,Holdem,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
199,Speed,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
200,Trouduc,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
201,Pouilleux,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
202,Solitaire,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
203,Bao Huang,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
204,Ginrummy,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,
205,Plouf,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
206,Briscola,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
207,Fourtricks,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
208,Hamlet,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
209,Mizerka,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
210,Poker,0,The Hundred Beasts crew,Não tem,living,Vedette,Sim,https://images.api-onepiece.com/fruits/
211,Batman,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
212,Gazelleman,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
213,Mouseman,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
214,Snakeman,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
215,Rabitman,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
216,Sarehebi,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
217,Alpagaman,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
218,Tatouman,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
219,Dachoman,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
220,Tenjo-Sagari,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
221,Caimanlady,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
222,Nuré-Onna,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
223,Wa-Nyudo,0,The Hundred Beasts crew,Não tem,living,Gifters,Sim,https://images.api-onepiece.com/fruits/
224,Inbi,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
225,Fuga,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
226,Zanki,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
227,Jaki,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
228,Goki,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
229,Rokki,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
230,Nangi,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
231,Hacha,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
232,Kunyun,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
233,Juki,0,The Hundred Beasts crew,Não tem,living,Numbers,Sim,
234,Fukurokuju,0,The Hundred Beasts crew,Não tem,living,,Sim,
235,Daikoku,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
236,Hanzo,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
237,Sarutobi,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
238,Kazekage,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
239,Jigoku Benten,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
240,Fujin,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
241,Raijin,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
242,Bishamon,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
243,Tohomé,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
244,Yazaémon,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
245,Hotei,0,The Hundred Beasts crew,Não tem,living,Samurai,Sim,
246,Scratchmen Apoo,0,The Hundred Beasts crew,Oto Oto no Mi,living,Informer,Sim,https://images.api-onepiece.com/fruits/
247,Marchall D. Teach / Barbe Noire,2247600000,Blackbeard's crew,Yami Yami no Mi,living,Pirate,Sim,https://images.api-onepiece.com/fruits/d108706dfcaa5bcf3cddd184ddbb52a5.png
248,Jesus Burgess,20000000,Blackbeard's crew,Riki Riki no Mi,living,Admiral ship's captain,Sim,https://images.api-onepiece.com/fruits/
249,Shiliew,0,Blackbeard's crew,Suke Suke no Mi,living,Commander 2nd Ship,Sim,https://images.api-onepiece.com/fruits/
250,Van Auger,64000000,Blackbeard's crew,Wapu Wapu no mi,living,Commander 3rd Ship,Sim,https://images.api-onepiece.com/fruits/
251,Avalo Pizarro,0,Blackbeard's crew,Shima Shima no Mi,living,Commander 4th Ship,Sim,https://images.api-onepiece.com/fruits/
252,Lafitte,42200000,Blackbeard's crew,Não tem,living,Commander 5th Ship,Sim,
253,Catarina Devon,0,Blackbeard's crew,"Inu Inu no Mi, Moderu Kyūbi no Kitsune",living,Commander 6th Ship,Sim,https://images.api-onepiece.com/fruits/
254,Sanjuan Wolf,0,Blackbeard's crew,Deka Deka no Mi,living,Commander 7th Ship,Sim,https://images.api-onepiece.com/fruits/
255,Vasco Shot,0,Blackbeard's crew,Gabu Gabu no Mi,living,Commander 8th Ship,Sim,https://images.api-onepiece.com/fruits/
256,Doc Q,72000000,Blackbeard's crew,Shiku Shiku no Mi,living,Commander 9th Ship,Sim,https://images.api-onepiece.com/fruits/
257,Barbe Rose,52000000,Blackbeard's crew,Não tem,living,,Sim,
258,Gol D. Roger,5564800000,The Pirates Roger crew,Não tem,Morto,Captain,Sim,
259,Silvers Rayleigh,0,The Pirates Roger crew,Não tem,living,Right-hand man,Sim,
260,Scopper Gaban,0,The Pirates Roger crew,Não tem,living,Carpenter,Sim,
261,Seagull Guns Nozdon,0,The Pirates Roger crew,Não tem,living,,Sim,
262,Taro,0,The Pirates Roger crew,Não tem,living,,Sim,
263,Dringo,0,The Pirates Roger crew,Não tem,living,,Sim,
264,Sanjuan Wolf,0,The Pirates Roger crew,Não tem,living,,Sim,
265,Millet Pine,0,The Pirates Roger crew,Não tem,living,,Sim,
266,Ganryu,0,The Pirates Roger crew,Não tem,living,,Sim,
267,CB Galant,0,The Pirates Roger crew,Não tem,living,,Sim,
268,Donquino,0,The Pirates Roger crew,Não tem,living,,Sim,
269,Mr Momora,0,The Pirates Roger crew,Não tem,living,,Sim,
270,Moon Isaac Jr.,0,The Pirates Roger crew,Não tem,living,,Sim,
271,Yui,0,The Pirates Roger crew,Não tem,living,,Sim,
272,Rangram,0,The Pirates Roger crew,Não tem,living,,Sim,
273,Colonel Mugren,0,The Pirates Roger crew,Não tem,living,,Sim,
274,Max Marks,0,The Pirates Roger crew,Não tem,living,,Sim,
275,Spencer,0,The Pirates Roger crew,Não tem,living,,Sim,
276,Bankro,0,The Pirates Roger crew,Não tem,living,,Sim,
277,Blumarine,0,The Pirates Roger crew,Não tem,living,,Sim,
278,Elio,0,The Pirates Roger crew,Não tem,living,,Sim,
279,Rowing,0,The Pirates Roger crew,Não tem,living,,Sim,
280,Jacsonbaner,0,The Pirates Roger crew,Não tem,living,,Sim,
281,Yamon,0,The Pirates Roger crew,Não tem,living,,Sim,
282,Arlong,20000000,The Arlong crew,Não tem,living,Captain,Não,
283,Kuroobi,9000000,The Arlong crew,Não tem,living,Lieutenant,Não,
284,Smack,5500000,The Arlong crew,Não tem,living,Lieutenant,Não,
285,Yorki,0,The Rumbar crew,Não tem,Morto,Captain,Não,
286,Madaisky Mizuta,0,The Rumbar crew,Não tem,Morto,,Não,
287,Mawaritovsky Mizuta,0,The Rumbar crew,Não tem,Morto,,Não,
288,Sarquiss,38000000,Equipage de Bellamy,Não tem,Morto,,Não,
289,Edward Newgate / Barbe Blanche,5046000000,Whitebeard's crew,Gura Gura no Mi,Morto,Captain,Sim,https://images.api-onepiece.com/fruits/
290,Portgas D. Ace,550000000,Whitebeard's crew,Mera Mera no Mi,Morto,Commander 2nd Ship,Sim,https://images.api-onepiece.com/fruits/a3a4f5f2d3b965e3836613b5d3036348.jpg
291,Diamond Joz,0,Whitebeard's crew,Kira Kira no Mi,living,Commander 3rd Ship,Sim,https://images.api-onepiece.com/fruits/
292,Thatch,0,Whitebeard's crew,Não tem,Morto,Commander 4th Ship,Sim,
293,Vista,0,Whitebeard's crew,Não tem,living,Commander 5th Ship,Sim,
294,Blamenco,0,Whitebeard's crew,Poke Poke no Mi,living,Commander 6th Ship,Sim,https://images.api-onepiece.com/fruits/
295,Rakuyo,0,Whitebeard's crew,Não tem,living,Commander 7th Ship,Sim,
296,Blenheim,0,Whitebeard's crew,Não tem,living,Commander 9th Ship,Sim,
297,Curiel,0,Whitebeard's crew,Não tem,living,Commander 10th Ship,Sim,
298,Kingdew,0,Whitebeard's crew,Não tem,living,Commander 11th Ship,Sim,
299,Haruta,0,Whitebeard's crew,Não tem,living,Commander 12th Ship,Sim,
300,Atmos,0,Whitebeard's crew,Não tem,living,Commander 13th Ship,Sim,
301,Speed Jill,0,Whitebeard's crew,Não tem,living,Commander 14th Ship,Sim,
302,Fossa,0,Whitebeard's crew,Não tem,living,Commander 15th Ship,Sim,
303,Izou,0,Whitebeard's crew,Não tem,Morto,Commander 16th Ship,Sim,
304,Doma,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
305,Frères DeCalvan,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
306,Squardo,210000000,Whitebeard's crew,Não tem,living,Subordinate,Sim,
307,Whitey Bay,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
308,Little Oz Junior,550000000,Whitebeard's crew,Não tem,unknown,Subordinate,Sim,
309,Mc Guy,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
310,A.O,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
311,Karma,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
312,Elmy,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
313,Ramba,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
314,Delacuaji,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
315,Zodia,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
316,Palms,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
317,Bizarre,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
318,Pavlik,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
319,Vitan,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
320,Islewan,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
321,Epoida,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
322,Kechatch,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
323,Choi,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
324,Arhur,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
325,Hangan,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
326,Reforte,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
327,Andre,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
328,Ninth,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
329,Blondie,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
330,Nosgarl,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
331,Amadob,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
332,Baggaley,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
333,Wakkem,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
334,Brew,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
335,Brocca,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
336,Rush,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
337,Great Micheal,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
338,Zucca,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
339,Cands,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
340,Kinga,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
341,Colscon,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
342,Agsilly,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
343,Julius,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
344,Happygun,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
345,Sleepy,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
346,Forliewbs,0,Whitebeard's crew,Não tem,living,Subordinate,Sim,
347,Barbos Bruneriguez / Barbe Brune,80060000,The crew of Barbe Brune,Não tem,living,Captain,Não,
348,Bluejam,14300000,The Bluejam crew,Não tem,Morto,Captain,Não,
349,Porchemy,3400000,The Bluejam crew,Não tem,Morto,,Não,
350,Demaro Black,26000000,Faux Equipage du Chapeau de Paille,Não tem,living,Captain,Não,
351,Manjaro,0,Faux Equipage du Chapeau de Paille,Não tem,living,,Não,
352,Chocolat,0,Faux Equipage du Chapeau de Paille,Não tem,living,,Não,
353,Mounblutain,0,Faux Equipage du Chapeau de Paille,Não tem,living,,Não,
354,Drip,0,Faux Equipage du Chapeau de Paille,Não tem,living,,Não,
355,Nora Gitsune,0,Faux Equipage du Chapeau de Paille,Não tem,living,,Não,
356,Cocoa,0,Faux Equipage du Chapeau de Paille,Não tem,living,,Não,
357,Turco,0,Faux Equipage du Chapeau de Paille,Não tem,living,,Não,
358,Hody Jones,0,The New Fishmen crew,Não tem,living,Captain,Não,
359,Dosun,0,The New Fishmen crew,Não tem,living,Lieutenant,Não,
360,Zeo,0,The New Fishmen crew,Não tem,living,Lieutenant,Não,
361,Daruma,0,The New Fishmen crew,Não tem,living,Lieutenant,Não,
362,Ikaros Much,0,The New Fishmen crew,Não tem,living,Lieutenant,Não,
363,Hyozo,0,The New Fishmen crew,Não tem,living,Lieutenant,Não,
364,Vander Decken IX,0,The Flying Pirates crew,Não tem,unknown,Captain,Não,
365,Don Quijote Doflamingo,340000000,Don Quixote's crew,Ito Ito no Mi,living,Captain,Não,https://images.api-onepiece.com/fruits/0f40216451f24b2e66c9af2415f97548.png
366,Trébol,99000000,Don Quixote's crew,Beta Beta no Mi,living,Lieutenant-Chef,Não,https://images.api-onepiece.com/fruits/
367,Diamante,99000000,Don Quixote's crew,Hira Hira no Mi,living,Lieutenant-Chef,Não,https://images.api-onepiece.com/fruits/
368,Pica,99000000,Don Quixote's crew,Ishi Ishi no Mi,living,Lieutenant-Chef,Não,https://images.api-onepiece.com/fruits/
369,Vergo,0,Don Quixote's crew,Não tem,Morto,Lieutenant-Chef,Não,
370,Sugar,0,Don Quixote's crew,Hobi Hobi no Mi,living,Lieutenant of the Trebol Army,Não,https://images.api-onepiece.com/fruits/
371,Jora,0,Don Quixote's crew,Ato Ato no Mi,living,Lieutenant of the Trebol Army,Não,https://images.api-onepiece.com/fruits/
372,Lao G,61000000,Don Quixote's crew,Não tem,living,Lieutenant of the Army of Diamante,Não,
373,Señor Pink,58000000,Don Quixote's crew,Sui Sui no Mi,living,Lieutenant of the Army of Diamante,Não,https://images.api-onepiece.com/fruits/
374,Machvise,11000000,Don Quixote's crew,Ton Ton no Mi,living,Lieutenant of the Army of Diamante,Não,https://images.api-onepiece.com/fruits/
375,Dellinger,150000000,Don Quixote's crew,Não tem,living,Lieutenant of the Army of Diamante,Não,
376,Gladius,31000000,Don Quixote's crew,Pamu Pamu no Mi,living,Pica Army Lieutenant,Não,https://images.api-onepiece.com/fruits/
377,Buffallo,0,Don Quixote's crew,Guru Guru no Mi,living,Pica Army Lieutenant,Não,https://images.api-onepiece.com/fruits/
378,Monet,0,Don Quixote's crew,Yuki Yuki no Mi,Morto,Lieutenant,Não,https://images.api-onepiece.com/fruits/
379,Rocks D. Xebec,0,The Rocks crew,Não tem,unknown,Captain,Não,
